Date, Price , Open , High , Low , Vol. ,Change %
6/15/2017," 80,496.58 "," 80,470.75 "," 81,960.06 "," 80,279.12 ", 60.40M ,-0.29%
6/16/2017," 79,569.98 "," 80,542.95 "," 80,759.98 "," 79,318.00 ", 29.74M ,-1.15%
6/17/2017," 79,569.98 "," 80,542.95 "," 80,759.98 "," 79,318.00 ", 29.74M ,0.00%
6/18/2017," 79,569.98 "," 80,542.95 "," 80,759.98 "," 79,318.00 ", 29.74M ,0.00%
6/19/2017," 79,265.50 "," 79,701.49 "," 79,856.40 "," 78,699.05 ", 31.49M ,-0.38%
6/20/2017," 76,339.69 "," 79,475.74 "," 79,745.85 "," 76,066.88 ", 58.07M ,-3.69%
6/21/2017," 77,371.23 "," 75,855.71 "," 78,155.43 "," 74,267.03 ", 68.70M ,1.35%
6/22/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,2.10%
6/23/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,0.00%
6/24/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,0.00%
6/25/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,0.00%
6/26/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,0.00%
6/27/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,0.00%
6/28/2017," 78,999.49 "," 77,608.77 "," 79,304.55 "," 77,455.40 ", 98.89M ,0.00%
6/29/2017," 79,499.25 "," 79,176.54 "," 80,222.50 "," 78,716.74 ", 41.31M ,0.63%
6/30/2017," 78,598.22 "," 79,580.41 "," 79,580.41 "," 78,550.84 ", 50.45M ,-1.13%
7/1/2017," 78,598.22 "," 79,580.41 "," 79,580.41 "," 78,550.84 ", 50.45M ,0.00%
7/2/2017," 78,598.22 "," 79,580.41 "," 79,580.41 "," 78,550.84 ", 50.45M ,0.00%
7/3/2017," 75,161.66 "," 78,456.57 "," 78,456.57 "," 75,038.23 ", 40.63M ,-4.37%
7/4/2017," 76,992.99 "," 75,170.38 "," 77,518.70 "," 74,491.95 ", 41.36M ,2.44%
7/5/2017," 77,305.62 "," 76,993.34 "," 79,128.15 "," 76,410.78 ", 39.46M ,0.41%
7/6/2017," 75,948.37 "," 77,214.22 "," 77,490.96 "," 75,511.58 ", 27.54M ,-1.76%
7/7/2017," 77,078.28 "," 75,946.81 "," 77,209.78 "," 75,210.66 ", 33.18M ,1.49%
7/8/2017," 77,078.28 "," 75,946.81 "," 77,209.78 "," 75,210.66 ", 33.18M ,0.00%
7/9/2017," 77,078.28 "," 75,946.81 "," 77,209.78 "," 75,210.66 ", 33.18M ,0.00%
7/10/2017," 79,280.35 "," 76,856.26 "," 79,376.38 "," 75,883.24 ", 47.46M ,2.86%
7/11/2017," 75,330.31 "," 77,046.64 "," 77,046.64 "," 75,301.82 ", 52.24M ,-4.98%
7/12/2017," 74,151.52 "," 74,647.11 "," 75,679.54 "," 73,020.88 ", 68.44M ,-1.56%
7/13/2017," 73,924.45 "," 74,174.54 "," 74,854.14 "," 72,676.57 ", 45.63M ,-0.31%
7/14/2017," 75,083.91 "," 73,959.94 "," 75,461.21 "," 73,718.17 ", 31.25M ,1.57%
7/15/2017," 75,083.91 "," 73,959.94 "," 75,461.21 "," 73,718.17 ", 31.25M ,0.00%
7/16/2017," 75,083.91 "," 73,959.94 "," 75,461.21 "," 73,718.17 ", 31.25M ,0.00%
7/17/2017," 75,517.45 "," 74,686.04 "," 75,664.32 "," 74,686.04 ", 17.18M ,0.58%
7/18/2017," 77,903.34 "," 75,468.96 "," 77,941.81 "," 75,467.50 ", 39.66M ,3.16%
7/19/2017," 77,264.70 "," 77,934.68 "," 78,345.05 "," 77,159.05 ", 40.76M ,-0.82%
7/20/2017," 76,562.36 "," 77,822.15 "," 78,707.65 "," 76,315.31 ", 25.77M ,-0.91%
7/21/2017," 77,088.71 "," 76,433.45 "," 77,345.28 "," 75,482.29 ", 24.95M ,0.69%
7/22/2017," 77,088.71 "," 76,433.45 "," 77,345.28 "," 75,482.29 ", 24.95M ,0.00%
7/23/2017," 77,088.71 "," 76,433.45 "," 77,345.28 "," 75,482.29 ", 24.95M ,0.00%
7/24/2017," 77,521.59 "," 77,299.60 "," 77,670.10 "," 77,117.24 ", 15.06M ,0.56%
7/25/2017," 78,407.24 "," 77,632.31 "," 78,484.32 "," 77,525.97 ", 35.53M ,1.14%
7/26/2017," 78,428.92 "," 78,765.08 "," 78,976.27 "," 78,360.99 ", 37.21M ,0.03%
7/27/2017," 78,270.93 "," 78,339.23 "," 78,760.89 "," 78,111.16 ", 27.40M ,-0.20%
7/28/2017," 78,379.50 "," 76,519.84 "," 78,767.17 "," 75,108.29 ", 93.24M ,0.14%
7/29/2017," 78,379.50 "," 76,519.84 "," 78,767.17 "," 75,108.29 ", 93.24M ,0.00%
7/30/2017," 78,379.50 "," 76,519.84 "," 78,767.17 "," 75,108.29 ", 93.24M ,0.00%
7/31/2017," 79,160.97 "," 79,399.46 "," 80,923.14 "," 78,960.61 ", 79.77M ,1.00%
8/1/2017," 80,731.83 "," 79,524.54 "," 80,835.84 "," 79,524.54 ", 54.81M ,1.98%
8/2/2017," 81,176.49 "," 80,857.73 "," 81,285.16 "," 80,831.97 ", 76.24M ,0.55%
8/3/2017," 81,259.68 "," 81,379.32 "," 81,494.01 "," 80,794.46 ", 83.52M ,0.10%
8/4/2017," 80,818.69 "," 81,250.74 "," 81,600.78 "," 80,714.99 ", 45.22M ,-0.54%
8/5/2017," 80,818.69 "," 81,250.74 "," 81,600.78 "," 80,714.99 ", 45.22M ,0.00%
8/6/2017," 80,818.69 "," 81,250.74 "," 81,600.78 "," 80,714.99 ", 45.22M ,0.00%
8/7/2017," 79,775.43 "," 80,796.43 "," 80,972.15 "," 79,584.48 ", 42.06M ,-1.29%
8/8/2017," 78,704.59 "," 79,752.87 "," 79,829.24 "," 78,500.41 ", 38.68M ,-1.34%
8/9/2017," 78,628.11 "," 78,687.74 "," 78,987.02 "," 77,983.42 ", 53.81M ,-0.10%
8/10/2017," 77,818.63 "," 78,673.32 "," 79,148.66 "," 77,662.50 ", 39.20M ,-1.03%
8/11/2017," 77,022.88 "," 77,781.98 "," 77,810.55 "," 76,958.78 ", 17.49M ,-1.02%
8/12/2017," 77,022.88 "," 77,781.98 "," 77,810.55 "," 76,958.78 ", 17.49M ,0.00%
8/13/2017," 77,022.88 "," 77,781.98 "," 77,810.55 "," 76,958.78 ", 17.49M ,0.00%
8/14/2017," 77,022.88 "," 77,781.98 "," 77,810.55 "," 76,958.78 ", 17.49M ,0.00%
8/15/2017," 74,224.47 "," 77,095.40 "," 77,270.91 "," 74,065.86 ", 41.95M ,-3.63%
8/16/2017," 74,520.74 "," 74,250.18 "," 74,947.21 "," 73,748.41 ", 44.19M ,0.40%
8/17/2017," 72,447.42 "," 74,556.23 "," 74,737.29 "," 72,221.99 ", 39.46M ,-2.78%
8/18/2017," 72,517.47 "," 72,438.42 "," 72,964.03 "," 70,822.36 ", 47.69M ,0.10%
8/19/2017," 72,517.47 "," 72,438.42 "," 72,964.03 "," 70,822.36 ", 47.69M ,0.00%
8/20/2017," 72,517.47 "," 72,438.42 "," 72,964.03 "," 70,822.36 ", 47.69M ,0.00%
8/21/2017," 70,693.40 "," 72,553.75 "," 72,639.07 "," 70,282.41 ", 38.47M ,-2.52%
8/22/2017," 70,180.89 "," 70,505.36 "," 70,908.31 "," 68,181.31 ", 67.87M ,-0.72%
8/23/2017," 71,841.62 "," 70,210.13 "," 71,897.60 "," 69,999.74 ", 37.84M ,2.37%
8/24/2017," 70,575.33 "," 72,013.68 "," 72,415.15 "," 70,232.69 ", 39.38M ,-1.76%
8/25/2017," 71,501.39 "," 70,479.03 "," 71,947.21 "," 69,597.35 ", 50.02M ,1.31%
8/26/2017," 71,501.39 "," 70,479.03 "," 71,947.21 "," 69,597.35 ", 50.02M ,0.00%
8/27/2017," 71,501.39 "," 70,479.03 "," 71,947.21 "," 69,597.35 ", 50.02M ,0.00%
8/28/2017," 70,411.60 "," 71,423.64 "," 71,810.08 "," 70,125.52 ", 26.98M ,-1.52%
8/29/2017," 69,502.66 "," 70,379.23 "," 70,379.92 "," 69,083.20 ", 28.00M ,-1.29%
8/30/2017," 69,858.18 "," 69,397.91 "," 70,722.92 "," 69,374.43 ", 28.75M ,0.51%
8/31/2017," 69,706.82 "," 69,861.05 "," 70,308.56 "," 69,018.34 ", 21.20M ,-0.22%
9/1/2017," 69,706.82 "," 69,861.05 "," 70,308.56 "," 69,018.34 ", 21.20M ,0.00%
9/2/2017," 69,706.82 "," 69,861.05 "," 70,308.56 "," 69,018.34 ", 21.20M ,0.00%
9/3/2017," 69,706.82 "," 69,861.05 "," 70,308.56 "," 69,018.34 ", 21.20M ,0.00%
9/4/2017," 69,706.82 "," 69,861.05 "," 70,308.56 "," 69,018.34 ", 21.20M ,0.00%
9/5/2017," 71,210.48 "," 69,786.93 "," 71,295.34 "," 69,626.27 ", 31.87M ,2.16%
9/6/2017," 70,550.79 "," 71,575.12 "," 71,946.61 "," 70,390.06 ", 30.74M ,-0.93%
9/7/2017," 70,091.69 "," 70,574.14 "," 70,906.91 "," 69,341.76 ", 28.41M ,-0.65%
9/8/2017," 70,579.77 "," 70,270.78 "," 71,167.27 "," 70,123.57 ", 28.25M ,0.70%
9/9/2017," 70,579.77 "," 70,270.78 "," 71,167.27 "," 70,123.57 ", 28.25M ,0.00%
9/10/2017," 70,579.77 "," 70,270.78 "," 71,167.27 "," 70,123.57 ", 28.25M ,0.00%
9/11/2017," 69,703.71 "," 70,608.73 "," 70,738.26 "," 69,633.69 ", 17.87M ,-1.24%
9/12/2017," 69,676.06 "," 69,734.81 "," 70,028.03 "," 69,144.65 ", 23.19M ,-0.04%
9/13/2017," 71,783.61 "," 69,758.01 "," 71,868.86 "," 69,721.52 ", 37.92M ,3.02%
9/14/2017," 72,334.24 "," 72,022.71 "," 72,408.63 "," 71,452.29 ", 32.23M ,0.77%
9/15/2017," 72,452.89 "," 72,479.79 "," 73,008.59 "," 71,937.91 ", 40.90M ,0.16%
9/16/2017," 72,452.89 "," 72,479.79 "," 73,008.59 "," 71,937.91 ", 40.90M ,0.00%
9/17/2017," 72,452.89 "," 72,479.79 "," 73,008.59 "," 71,937.91 ", 40.90M ,0.00%
9/18/2017," 72,245.80 "," 72,512.55 "," 72,759.08 "," 71,822.62 ", 26.20M ,-0.29%
9/19/2017," 73,005.51 "," 72,289.33 "," 73,172.80 "," 72,289.33 ", 39.47M ,1.05%
9/20/2017," 73,092.25 "," 73,179.27 "," 73,290.19 "," 72,723.44 ", 37.32M ,0.12%
9/21/2017," 72,147.07 "," 73,135.74 "," 73,387.32 "," 71,944.84 ", 45.79M ,-1.29%
9/22/2017," 72,120.77 "," 72,138.88 "," 72,553.87 "," 71,798.62 ", 18.88M ,-0.04%
9/23/2017," 72,120.77 "," 72,138.88 "," 72,553.87 "," 71,798.62 ", 18.88M ,0.00%
9/24/2017," 72,120.77 "," 72,138.88 "," 72,553.87 "," 71,798.62 ", 18.88M ,0.00%
9/25/2017," 72,143.42 "," 72,239.57 "," 73,008.92 "," 71,915.19 ", 28.02M ,0.03%
9/26/2017," 72,157.32 "," 72,578.55 "," 72,842.28 "," 72,036.23 ", 57.04M ,0.02%
9/27/2017," 71,279.37 "," 71,987.07 "," 72,074.96 "," 70,929.19 ", 31.73M ,-1.22%
9/28/2017," 71,385.39 "," 71,280.39 "," 71,748.07 "," 71,244.74 ", 21.86M ,0.15%
9/29/2017," 71,442.66 "," 71,434.36 "," 71,782.87 "," 71,311.12 ", 52.57M ,0.08%
9/30/2017," 71,442.66 "," 71,434.36 "," 71,782.87 "," 71,311.12 ", 52.57M ,0.00%
10/1/2017," 71,442.66 "," 71,434.36 "," 71,782.87 "," 71,311.12 ", 52.57M ,0.00%
10/2/2017," 70,782.10 "," 71,521.61 "," 71,597.96 "," 70,658.12 ", 14.51M ,-0.92%
10/3/2017," 68,824.19 "," 70,826.55 "," 70,826.55 "," 68,572.22 ", 37.50M ,-2.77%
10/4/2017," 67,375.66 "," 68,704.65 "," 68,953.73 "," 66,433.68 ", 45.05M ,-2.10%
10/5/2017," 67,376.08 "," 67,645.80 "," 68,144.07 "," 66,601.27 ", 44.07M ,0.00%
10/6/2017," 69,184.32 "," 67,414.11 "," 69,246.51 "," 67,414.11 ", 46.41M ,2.68%
10/7/2017," 69,184.32 "," 67,414.11 "," 69,246.51 "," 67,414.11 ", 46.41M ,0.00%
10/8/2017," 69,184.32 "," 67,414.11 "," 69,246.51 "," 67,414.11 ", 46.41M ,0.00%
10/9/2017," 68,578.75 "," 69,160.63 "," 69,160.63 "," 68,443.69 ", 21.87M ,-0.88%
10/10/2017," 67,373.75 "," 68,602.49 "," 68,602.49 "," 66,771.80 ", 94.75M ,-1.76%
10/11/2017," 67,186.31 "," 67,445.05 "," 67,759.09 "," 66,829.88 ", 32.47M ,-0.28%
10/12/2017," 66,826.70 "," 67,342.22 "," 67,881.16 "," 66,164.32 ", 35.69M ,-0.54%
10/13/2017," 66,250.48 "," 66,853.57 "," 66,853.57 "," 65,420.70 ", 49.06M ,-0.86%
10/14/2017," 66,250.48 "," 66,853.57 "," 66,853.57 "," 65,420.70 ", 49.06M ,0.00%
10/15/2017," 66,250.48 "," 66,853.57 "," 66,853.57 "," 65,420.70 ", 49.06M ,0.00%
10/16/2017," 68,461.04 "," 66,567.91 "," 68,544.17 "," 66,567.91 ", 28.48M ,3.34%
10/17/2017," 68,602.72 "," 68,686.01 "," 69,963.24 "," 68,337.37 ", 41.84M ,0.21%
10/18/2017," 68,890.45 "," 68,664.05 "," 69,214.76 "," 67,702.59 ", 28.40M ,0.42%
10/19/2017," 70,818.74 "," 69,181.38 "," 71,002.75 "," 69,169.61 ", 78.80M ,2.80%
10/20/2017," 71,902.62 "," 71,210.62 "," 71,968.44 "," 70,643.68 ", 63.09M ,1.53%
10/21/2017," 71,902.62 "," 71,210.62 "," 71,968.44 "," 70,643.68 ", 63.09M ,0.00%
10/22/2017," 71,902.62 "," 71,210.62 "," 71,968.44 "," 70,643.68 ", 63.09M ,0.00%
10/23/2017," 70,193.39 "," 72,030.06 "," 72,043.41 "," 70,045.86 ", 40.01M ,-2.38%
10/24/2017," 69,739.72 "," 70,085.24 "," 70,085.24 "," 68,851.61 ", 30.43M ,-0.65%
10/25/2017," 70,574.41 "," 69,747.58 "," 70,641.64 "," 69,712.90 ", 25.95M ,1.20%
10/26/2017," 70,301.87 "," 70,693.99 "," 71,024.22 "," 70,242.57 ", 31.69M ,-0.39%
10/27/2017," 69,984.62 "," 70,288.73 "," 70,309.31 "," 69,367.71 ", 46.59M ,-0.45%
10/28/2017," 69,984.62 "," 70,288.73 "," 70,309.31 "," 69,367.71 ", 46.59M ,0.00%
10/29/2017," 69,984.62 "," 70,288.73 "," 70,309.31 "," 69,367.71 ", 46.59M ,0.00%
10/30/2017," 68,639.91 "," 70,167.55 "," 70,319.46 "," 68,530.28 ", 25.57M ,-1.92%
10/31/2017," 67,296.45 "," 68,595.44 "," 68,831.57 "," 67,166.64 ", 57.20M ,-1.96%
11/1/2017," 69,184.97 "," 67,419.13 "," 69,412.46 "," 67,419.13 ", 31.37M ,2.81%
11/2/2017," 69,589.73 "," 69,332.13 "," 70,161.40 "," 68,843.49 ", 37.99M ,0.59%
11/3/2017," 70,669.80 "," 69,620.19 "," 70,866.51 "," 69,478.15 ", 34.63M ,1.55%
11/4/2017," 70,669.80 "," 69,620.19 "," 70,866.51 "," 69,478.15 ", 34.63M ,0.00%
11/5/2017," 70,669.80 "," 69,620.19 "," 70,866.51 "," 69,478.15 ", 34.63M ,0.00%
11/6/2017," 71,071.42 "," 71,115.40 "," 71,458.54 "," 70,584.53 ", 27.89M ,0.57%
11/7/2017," 71,229.72 "," 71,367.43 "," 71,763.71 "," 71,105.73 ", 32.18M ,0.22%
11/8/2017," 71,596.46 "," 71,226.57 "," 71,682.25 "," 71,054.51 ", 34.45M ,0.51%
11/9/2017," 72,787.72 "," 71,828.93 "," 72,830.65 "," 71,828.93 ", 49.10M ,1.66%
11/10/2017," 72,026.38 "," 72,960.28 "," 72,960.28 "," 71,903.90 ", 34.13M ,-1.05%
11/11/2017," 72,026.38 "," 72,960.28 "," 72,960.28 "," 71,903.90 ", 34.13M ,0.00%
11/12/2017," 72,026.38 "," 72,960.28 "," 72,960.28 "," 71,903.90 ", 34.13M ,0.00%
11/13/2017," 71,402.03 "," 72,026.38 "," 72,026.38 "," 71,262.74 ", 13.85M ,-0.87%
11/14/2017," 70,549.61 "," 71,302.31 "," 71,567.89 "," 70,465.25 ", 28.09M ,-1.19%
11/15/2017," 69,986.46 "," 70,113.20 "," 70,403.45 "," 69,847.02 ", 30.17M ,-0.80%
11/16/2017," 70,225.09 "," 70,064.59 "," 70,524.55 "," 69,985.13 ", 30.28M ,0.34%
11/17/2017," 70,398.19 "," 70,252.34 "," 70,545.03 "," 69,880.22 ", 28.63M ,0.25%
11/18/2017," 70,398.19 "," 70,252.34 "," 70,545.03 "," 69,880.22 ", 28.63M ,0.00%
11/19/2017," 70,398.19 "," 70,252.34 "," 70,545.03 "," 69,880.22 ", 28.63M ,0.00%
11/20/2017," 69,389.90 "," 70,397.51 "," 70,613.15 "," 69,264.34 ", 20.01M ,-1.43%
11/21/2017," 69,852.17 "," 69,495.25 "," 69,960.36 "," 69,284.20 ", 21.82M ,0.67%
11/22/2017," 69,874.63 "," 70,146.99 "," 70,396.19 "," 69,692.81 ", 99.81M ,0.03%
11/23/2017," 69,227.83 "," 69,935.43 "," 70,226.78 "," 68,869.69 ", 27.41M ,-0.93%
11/24/2017," 69,355.42 "," 69,310.85 "," 69,561.09 "," 69,042.03 ", 43.35M ,0.18%
11/25/2017," 69,355.42 "," 69,310.85 "," 69,561.09 "," 69,042.03 ", 43.35M ,0.00%
11/26/2017," 69,355.42 "," 69,310.85 "," 69,561.09 "," 69,042.03 ", 43.35M ,0.00%
11/27/2017," 68,578.35 "," 69,187.37 "," 69,187.37 "," 68,506.75 ", 52.30M ,-1.12%
11/28/2017," 67,625.93 "," 68,663.20 "," 68,834.00 "," 67,518.11 ", 47.70M ,-1.39%
11/29/2017," 67,818.92 "," 67,666.89 "," 67,988.55 "," 67,255.78 ", 45.09M ,0.29%
11/30/2017," 68,096.01 "," 67,869.24 "," 68,624.06 "," 67,775.30 ", 78.02M ,0.41%
12/1/2017," 68,096.01 "," 67,869.24 "," 68,624.06 "," 67,775.30 ", 78.02M ,0.00%
12/2/2017," 68,096.01 "," 67,869.24 "," 68,624.06 "," 67,775.30 ", 78.02M ,0.00%
12/3/2017," 68,096.01 "," 67,869.24 "," 68,624.06 "," 67,775.30 ", 78.02M ,0.00%
12/4/2017," 68,449.35 "," 68,285.31 "," 68,564.35 "," 68,150.57 ", 22.69M ,0.52%
12/5/2017," 68,340.69 "," 68,535.00 "," 68,629.01 "," 68,229.83 ", 44.40M ,-0.16%
12/6/2017," 68,433.97 "," 68,389.36 "," 68,601.41 "," 68,159.26 ", 28.13M ,0.14%
12/7/2017," 66,492.31 "," 68,344.25 "," 68,344.25 "," 66,402.68 ", 35.67M ,-2.84%
12/8/2017," 67,013.48 "," 66,278.48 "," 67,659.64 "," 65,555.03 ", 48.92M ,0.78%
12/9/2017," 67,013.48 "," 66,278.48 "," 67,659.64 "," 65,555.03 ", 48.92M ,0.00%
12/10/2017," 67,013.48 "," 66,278.48 "," 67,659.64 "," 65,555.03 ", 48.92M ,0.00%
12/11/2017," 66,032.96 "," 66,896.51 "," 67,834.28 "," 65,667.51 ", 30.50M ,-1.46%
12/12/2017," 66,148.87 "," 66,134.17 "," 66,411.71 "," 64,697.24 ", 51.24M ,0.18%
12/13/2017," 66,733.93 "," 66,248.31 "," 66,860.49 "," 66,130.81 ", 42.53M ,0.88%
12/14/2017," 65,460.53 "," 66,723.70 "," 66,724.45 "," 65,241.70 ", 29.86M ,-1.91%
12/15/2017," 66,325.02 "," 65,410.61 "," 67,007.32 "," 65,359.76 ", 49.54M ,1.32%
12/16/2017," 66,325.02 "," 65,410.61 "," 67,007.32 "," 65,359.76 ", 49.54M ,0.00%
12/17/2017," 66,325.02 "," 65,410.61 "," 67,007.32 "," 65,359.76 ", 49.54M ,0.00%
12/18/2017," 65,667.32 "," 66,330.29 "," 66,402.57 "," 65,587.15 ", 10.57M ,-0.99%
12/19/2017," 64,491.29 "," 65,681.71 "," 65,764.86 "," 64,204.06 ", 30.07M ,-1.79%
12/20/2017," 64,504.46 "," 64,595.91 "," 65,413.19 "," 64,126.66 ", 26.18M ,0.02%
12/21/2017," 65,379.83 "," 64,514.89 "," 65,472.07 "," 64,065.69 ", 35.85M ,1.36%
12/22/2017," 66,658.03 "," 65,501.47 "," 67,150.90 "," 65,326.50 ", 56.32M ,1.96%
12/23/2017," 66,658.03 "," 65,501.47 "," 67,150.90 "," 65,326.50 ", 56.32M ,0.00%
12/24/2017," 66,658.03 "," 65,501.47 "," 67,150.90 "," 65,326.50 ", 56.32M ,0.00%
12/25/2017," 66,658.03 "," 65,501.47 "," 67,150.90 "," 65,326.50 ", 56.32M ,0.00%
12/26/2017," 66,923.10 "," 66,983.26 "," 67,461.61 "," 66,437.97 ", 48.95M ,0.40%
12/27/2017," 68,402.62 "," 67,197.05 "," 68,508.53 "," 67,197.05 ", 50.56M ,2.21%
12/28/2017," 68,634.45 "," 68,591.51 "," 68,799.60 "," 68,172.75 ", 50.80M ,0.34%
12/29/2017," 68,611.63 "," 68,700.96 "," 69,088.01 "," 68,230.50 ", 53.37M ,-0.03%
12/30/2017," 68,611.63 "," 68,700.96 "," 69,088.01 "," 68,230.50 ", 53.37M ,0.00%
12/31/2017," 68,611.63 "," 68,700.96 "," 69,088.01 "," 68,230.50 ", 53.37M ,0.00%
1/1/2018," 68,765.83 "," 68,604.10 "," 69,046.30 "," 67,947.54 ", 19.68M ,0.22%
1/2/2018," 70,177.30 "," 68,646.05 "," 70,418.04 "," 68,390.24 ", 75.89M ,2.05%
1/3/2018," 70,668.05 "," 70,285.22 "," 70,942.69 "," 69,964.01 ", 103.96M ,0.70%
1/4/2018," 71,225.97 "," 70,842.90 "," 71,312.84 "," 70,752.79 ", 83.56M ,0.79%
1/5/2018," 72,115.19 "," 71,215.99 "," 72,305.65 "," 71,069.38 ", 63.93M ,1.25%
1/6/2018," 72,115.19 "," 71,215.99 "," 72,305.65 "," 71,069.38 ", 63.93M ,0.00%
1/7/2018," 72,115.19 "," 71,215.99 "," 72,305.65 "," 71,069.38 ", 63.93M ,0.00%
1/8/2018," 72,794.51 "," 72,439.88 "," 73,336.49 "," 72,415.92 ", 72.74M ,0.94%
1/9/2018," 72,249.41 "," 73,056.75 "," 73,060.02 "," 71,896.90 ", 65.23M ,-0.75%
1/10/2018," 73,643.90 "," 72,494.61 "," 73,721.25 "," 72,494.61 ", 87.94M ,1.93%
1/11/2018," 73,139.53 "," 73,744.39 "," 74,014.48 "," 72,743.92 ", 108.34M ,-0.68%
1/12/2018," 72,169.84 "," 73,214.76 "," 73,304.14 "," 71,873.45 ", 57.26M ,-1.33%
1/13/2018," 72,169.84 "," 73,214.76 "," 73,304.14 "," 71,873.45 ", 57.26M ,0.00%
1/14/2018," 72,169.84 "," 73,214.76 "," 73,304.14 "," 71,873.45 ", 57.26M ,0.00%
1/15/2018," 71,427.78 "," 72,102.77 "," 72,261.13 "," 71,331.41 ", 33.88M ,-1.03%
1/16/2018," 72,515.14 "," 71,482.10 "," 72,961.67 "," 71,475.17 ", 41.00M ,1.52%
1/17/2018," 73,283.21 "," 72,644.05 "," 73,312.02 "," 72,274.21 ", 36.82M ,1.06%
1/18/2018," 73,592.42 "," 73,781.34 "," 74,458.00 "," 72,888.39 ", 70.06M ,0.42%
1/19/2018," 74,536.59 "," 73,740.03 "," 74,607.56 "," 73,689.16 ", 69.63M ,1.28%
1/20/2018," 74,536.59 "," 73,740.03 "," 74,607.56 "," 73,689.16 ", 69.63M ,0.00%
1/21/2018," 74,536.59 "," 73,740.03 "," 74,607.56 "," 73,689.16 ", 69.63M ,0.00%
1/22/2018," 75,927.77 "," 74,717.68 "," 76,024.49 "," 74,574.32 ", 80.73M ,1.87%
1/23/2018," 76,156.96 "," 75,927.77 "," 76,255.24 "," 75,439.41 ", 76.53M ,0.30%
1/24/2018," 76,222.90 "," 76,567.64 "," 77,352.90 "," 75,717.93 ", 111.69M ,0.09%
1/25/2018," 75,732.14 "," 76,222.90 "," 76,414.99 "," 75,498.44 ", 60.10M ,-0.64%
1/26/2018," 75,669.53 "," 75,720.81 "," 75,849.06 "," 74,719.89 ", 80.20M ,-0.08%
1/27/2018," 75,669.53 "," 75,720.81 "," 75,849.06 "," 74,719.89 ", 80.20M ,0.00%
1/28/2018," 75,669.53 "," 75,720.81 "," 75,849.06 "," 74,719.89 ", 80.20M ,0.00%
1/29/2018," 74,858.58 "," 75,571.83 "," 75,578.25 "," 74,687.01 ", 30.56M ,-1.07%
1/30/2018," 74,810.21 "," 74,877.83 "," 75,229.11 "," 74,647.35 ", 32.26M ,-0.06%
1/31/2018," 74,610.02 "," 74,811.40 "," 75,244.50 "," 74,486.42 ", 57.72M ,-0.27%
2/1/2018," 75,328.77 "," 74,732.30 "," 75,461.01 "," 74,732.30 ", 42.39M ,0.96%
2/2/2018," 75,368.96 "," 75,614.06 "," 76,087.03 "," 75,216.42 ", 53.93M ,0.05%
2/3/2018," 75,368.96 "," 75,614.06 "," 76,087.03 "," 75,216.42 ", 53.93M ,0.00%
2/4/2018," 75,368.96 "," 75,614.06 "," 76,087.03 "," 75,216.42 ", 53.93M ,0.00%
2/5/2018," 75,368.96 "," 75,614.06 "," 76,087.03 "," 75,216.42 ", 53.93M ,0.00%
2/6/2018," 74,404.50 "," 74,625.76 "," 74,625.76 "," 73,353.95 ", 45.15M ,-1.28%
2/7/2018," 74,718.03 "," 74,846.23 "," 75,264.36 "," 74,587.14 ", 60.86M ,0.42%
2/8/2018," 74,010.03 "," 74,625.64 "," 74,760.75 "," 73,796.59 ", 49.99M ,-0.95%
2/9/2018," 73,968.09 "," 73,702.42 "," 74,034.58 "," 73,069.92 ", 44.91M ,-0.06%
2/10/2018," 73,968.09 "," 73,702.42 "," 74,034.58 "," 73,069.92 ", 44.91M ,0.00%
2/11/2018," 73,968.09 "," 73,702.42 "," 74,034.58 "," 73,069.92 ", 44.91M ,0.00%
2/12/2018," 73,823.25 "," 73,926.78 "," 74,116.13 "," 73,550.40 ", 42.67M ,-0.20%
2/13/2018," 73,752.23 "," 73,991.68 "," 74,267.16 "," 73,681.94 ", 38.13M ,-0.10%
2/14/2018," 72,753.73 "," 73,784.08 "," 73,784.08 "," 72,468.12 ", 40.01M ,-1.35%
2/15/2018," 71,579.90 "," 72,862.88 "," 72,975.52 "," 71,448.26 ", 36.41M ,-1.61%
2/16/2018," 72,753.38 "," 71,600.34 "," 72,842.56 "," 71,598.43 ", 23.70M ,1.64%
2/17/2018," 72,753.38 "," 71,600.34 "," 72,842.56 "," 71,598.43 ", 23.70M ,0.00%
2/18/2018," 72,753.38 "," 71,600.34 "," 72,842.56 "," 71,598.43 ", 23.70M ,0.00%
2/19/2018," 72,749.38 "," 72,973.27 "," 73,396.60 "," 72,634.19 ", 20.78M ,-0.01%
2/20/2018," 72,368.54 "," 72,773.37 "," 72,776.19 "," 71,476.71 ", 40.77M ,-0.52%
2/21/2018," 71,793.91 "," 72,948.20 "," 73,107.12 "," 71,697.58 ", 43.84M ,-0.79%
